store,item,MAE,RMSE,MAPE (%)
2,46,7.499748501711153,9.110604240065285,9.646950729987552
2,47,5.010444781768807,6.242512338150279,18.760071105843807
2,48,6.964284636882215,8.432682727863652,10.58494818434973
2,49,4.846465572774002,6.3092387178264655,12.510461514415299
2,50,9.305781721003632,11.295195714079304,10.947792866059999
3,1,3.6532390920056446,4.601568220836833,14.319837899702367
3,2,6.296593934037263,7.83394302137459,9.598284765615464
3,3,6.724974902844853,8.156606298560664,16.749667515280766
3,4,4.288006447566893,5.14176339553466,17.676993997278057
3,5,3.6760491205412893,4.4679882270616265,18.066790522284112
3,6,6.71092941017081,8.242396337366289,10.180604037689227
3,7,6.710738229934039,8.257358659444902,9.845233672874064
3,8,8.88189868327321,10.800410294126504,10.36171749477386
3,9,6.070632550906609,7.794657211066764,11.037346108992905
3,10,9.66316206559945,11.282218868510055,11.648356560703938
3,11,8.585201369576625,10.430336957217566,10.992638199422974
3,12,8.743713093283425,10.57292126142083,11.276892652808414
3,13,8.951483906110276,11.968829594366419,9.548525299001104
3,14,7.047542507694989,8.979751302944958,10.417184390502698
3,15,9.931149054120526,12.526009935096106,9.579338252627826
3,16,4.039664205109398,5.004426474801538,14.231217207478746
3,17,5.321721868084596,6.592065784841407,13.931157048303133
3,18,9.629923207874498,12.280866114658894,10.031934961274738
3,19,6.625775758123363,7.9155058273022725,15.190679002951008
3,20,6.849354575681279,8.682347756240466,12.621981216377936
3,21,5.827660990979726,7.388034014452952,13.693239400772992
3,22,8.709843389204146,10.890778970584899,9.282623023208327
3,23,4.811566585905299,6.201262246132876,16.14647420709486
3,24,10.031425231533518,12.658185526945537,13.35378977056073
3,25,8.200111640224916,9.931046631859376,9.026385585812006
3,26,6.754634031040838,8.513511030268347,13.051033529711345
3,27,4.28888923162917,5.609177357768297,18.761179334282687
3,28,10.088130563681949,12.599018945925975,10.47811585376349
3,29,8.879699708715389,11.175469614421443,10.676349382881506
3,30,6.356332579151019,7.715743920118269,13.782114045770937
3,31,7.536494039075771,9.474749838951828,12.078065260628536
3,32,7.0121401206704075,8.904549626276392,13.860070462473637
3,33,8.093254977324493,9.78927301561912,10.259397704140632
3,34,4.804871103067977,6.140791349850606,16.950408074586747
3,35,6.62256391440176,9.037135406170902,8.626613815511398
3,36,8.603673789807685,10.600923290525456,10.235232446845782
3,37,5.060142737350362,6.273774393087963,16.186489894526687
3,38,8.839960823980869,11.590662067859679,9.283005300514082
3,39,6.565750861730437,8.378273730681638,14.023487811960479
3,40,5.780176447410099,7.242353989381714,20.07010275730797
3,41,4.137493694307627,5.183437548715457,18.535475809887224
3,42,6.227013692266505,7.441373739587279,14.724390194167006
3,43,6.786528012595455,8.421945519400575,12.228577838841753
3,44,4.865379741954696,6.164533170423442,15.147446063194742
3,45,9.806128946296894,12.7177451280328,10.880876192043345
3,46,6.643055151867268,8.375188252109805,10.021664755070095
3,47,4.15003323366461,5.089841164885623,16.690705667870205
3,48,6.556804842480748,8.63792643441817,11.2230121182796
3,49,4.316760199608577,5.393663883397939,14.170835036353427
3,50,7.481444002225771,9.323116978766324,10.045067459126729
4,1,4.157718117820224,5.13372772019105,19.671169913536676
4,2,7.455340131740991,9.033278085410759,12.543291021021572
4,3,5.323915424457101,6.898701481697692,15.071237616698388
4,4,4.488136431924813,5.484332888415296,19.580352279341753
4,5,3.732990873265681,4.8235271152991395,20.72182116284431
4,6,7.316427818581827,9.038134396654133,12.281310435130145
4,7,7.965161809372618,9.655826806638565,13.05235675460855
4,8,7.757250492638114,9.824188910468369,9.702150182765973
4,9,6.8313998355760726,8.56227760866232,12.261517087758802
4,10,8.687138827094877,10.836118657155641,11.069138822295269
4,11,8.07404096859554,10.133006483596866,10.564236692991516
4,12,7.962791652021844,10.23356909852332,11.14759905790675
4,13,8.364481543122091,10.200433584847284,9.74464821889377
4,14,6.474323778802097,8.243973501267407,10.677045981608563
4,15,8.690065934354564,10.93496181736694,9.090074659914446
4,16,4.773735531173985,6.191500480567598,20.27764335938757
4,17,4.802843139509673,6.057902601347694,15.211122315872819
4,18,10.12589033608621,11.995955986379204,11.74900871350343
4,19,5.626739093300452,6.929494083574081,13.115971027487902
4,20,6.214387829913692,8.040319652746279,12.952366617368344
4,21,6.362291454104996,8.25929260990764,16.921310892083333
4,22,8.047092177329036,9.870378049088183,10.135203990138839
4,23,5.390811060936333,6.583649417910869,18.987305113060103
4,24,7.326917046210402,9.283521295091683,10.505651967496952
4,25,9.198831833490472,11.374557504642539,11.194519131273148
4,26,6.028183124971219,7.485762244958462,12.528874055866243
4,27,4.449218858421977,5.4511265297507325,20.242938653132544
4,28,9.944796281487955,11.802375168280847,10.947172763023827
4,29,6.541999881189079,9.059492925872854,9.320111617587225
4,30,5.74851081329302,7.3082040418964915,14.636211548118922
4,31,7.060661203838319,8.920309591345315,11.49881087753638
4,32,5.679606691258747,7.023534227332945,12.031598831069358
4,33,7.576084039139091,9.025019907264674,10.605840534475453
4,34,4.686198251114837,5.9994567186477035,17.69002344781908
4,35,6.816787669909627,8.407287158901728,9.963582690874762
4,36,8.073207153837767,10.161360260873012,10.418250863345108
4,37,4.766989285755643,6.023883009309441,16.9052581607818
4,38,7.865443295624447,10.282486183764785,9.67294983880409
4,39,6.5516757241358645,8.052320356168254,14.201219941119156
4,40,5.012590789297339,6.001817586861577,16.42701418271251
4,41,4.212761636228463,5.240873570898786,20.016008872668518
4,42,5.57307513586387,6.870044387565814,15.2811865377637
4,43,6.634069614955048,8.485703571949381,12.1572688705709
4,44,5.267267085475522,6.3855912608434275,17.807870050575612
4,45,8.897241815443815,11.226161207570625,11.23205465642966
4,46,6.6990416304188924,8.448705335271537,11.029896013536398
4,47,3.98179731936498,4.99955666042075,19.13441893384479
4,48,6.342731274973537,8.241662142054995,12.156931613376148
4,49,4.630751428658465,5.684189194275811,16.729585835282013
4,50,8.90342520908076,10.82124390479909,14.781207616772567
5,1,3.416723652251998,4.266306827930515,22.921280034601153
5,2,6.683376000360014,8.140467484691166,16.172679764456316
5,3,4.646687636637185,5.800659479900101,15.698901360815839
5,4,3.148134415547265,3.8723599304089364,19.77028156409915
5,5,2.9857153619505894,3.922286311219619,23.309684485778874
5,6,5.805321472198125,6.999537688076939,13.440969367077152
5,7,5.875692671059178,7.242411188333507,12.93530941180658
5,8,7.27485769253625,9.024621251525057,13.181180410368817
5,9,6.353646284765768,7.998788992038652,17.83243881008889
5,10,6.865928665518045,8.77374105246872,12.677827265940275
5,11,6.5065566076969255,8.049751727444834,12.458269046123293
5,12,6.008067162762344,7.478033098826133,11.589672615381613
5,13,8.68070234354556,10.448746902172068,14.066787494772793
5,14,5.7560719755106255,7.200455518588499,12.913958794095128
5,15,7.3810249831893495,9.213889436576805,10.597930901414419
5,16,3.5026264068567716,4.448961193395988,21.714663211095623
5,17,4.523556122497672,5.945065401297629,17.63342289311973
5,18,6.849511558385323,8.564878939233703,10.624174163683776
5,19,4.0141532133543505,4.9753364994933165,14.033986265092679
5,20,5.856322994820241,7.174537677543744,16.3724612696159
5,21,4.6073102221069995,5.648589622139334,16.036814810512297
5,22,5.97161251501968,7.376696432115233,9.877575588901587
5,23,4.238933230287046,5.227066853022871,20.884467589740606
5,24,7.511511205581676,9.027666593657225,16.008745628572598
5,25,7.965131591014581,9.990101601642218,14.420080566628805
5,26,5.3830580698461645,6.87857518312477,16.081707405140165
5,27,3.7776736590977547,4.617680831720938,28.134872167293256
5,28,7.503631263399528,9.459501286286907,11.411591810118374
5,29,6.755956971877489,8.535492171781158,13.901239689668344
5,30,4.933424369800622,6.249568001024696,17.50272714731936
5,31,6.745437957400407,8.355886230510782,15.989364264613194
5,32,5.34922342288144,6.588191060171105,15.73241284466096
5,33,6.41706271549128,8.033092408878769,13.702711448811147
5,34,3.865461430036259,4.900295993439659,20.11363817684355
5,35,6.0775503036259,7.375690544976696,12.176793043267523
5,36,6.695008112056753,8.826556104183814,11.035091710684275
5,37,4.680616159094174,5.740286424706182,26.62355647128226
5,38,6.5211277226840805,8.517147213483824,10.722748131072763
5,39,5.692187356877986,7.147695916365499,18.92563180973543
5,40,4.241535096679516,5.060692037607087,20.24018928712704
5,41,3.9069253372270913,4.6573043166631605,29.050670911184152
5,42,4.280674079501655,5.396363626595917,15.881644030006711
5,43,4.796904341843499,6.263477718844954,12.486297940224883
5,44,3.9923673350071973,5.252141169722739,20.160795352221005
5,45,6.701980422412021,8.618776400365224,10.872938180951788
5,46,6.121804027923671,7.547686613359049,13.786680719940753
5,47,3.746406541348432,4.873678331200216,21.549882193690927
5,48,5.64797398722722,6.997658040724624,13.632798288634401
5,49,3.6531287274484847,4.415889987884427,17.696915042624674
5,50,6.512477108903317,8.171535561048115,13.866127180947366
6,1,3.3378132395054947,4.170043707384925,23.338318522152022
6,2,6.33951023590465,7.921797165904713,14.749002954277351
6,3,5.27941075758524,6.466959780642524,20.94042762072046
6,4,3.894302252394666,4.747028419443992,25.880882778348845
6,5,3.3811252206514886,4.2488789257428525,23.87386785605634
6,6,5.85082811898564,7.479979767633111,13.37577193565096
6,7,5.7712354457373785,7.338148634640051,14.241558169225707
6,8,6.643633336845339,8.595567801615095,11.38788146016976
6,9,5.705063721222676,6.890492769860279,15.557574478555944
6,10,5.557936341735396,7.2792911695623825,9.910832098580778
6,11,6.73857246999628,8.423535599945167,13.444244554508247
6,12,6.396485749832642,8.212671766561641,12.516794884918683
6,13,8.074034442031484,9.971731254964329,12.296331765378353
6,14,6.061613923461466,7.728367607560147,13.990065839626833
6,15,8.168319698443657,10.250899569229484,13.550491272551238
6,16,3.100610711409542,3.9995450913783643,16.29624232701698
6,17,4.208356740810951,5.179848345984381,15.850951788003323
6,18,8.001364861701767,9.998909324771853,12.319335167676083
6,19,4.615344032892252,5.966262979737289,15.850617653267756
6,20,5.141552297188967,6.648581375047528,13.847567627672298
6,21,4.503138747747988,5.9629444684475,17.3362491981774
6,22,8.033276398656774,9.75771496126547,13.970751637188094
6,23,4.353254140471509,5.281168501296962,21.50979296260849
6,24,6.973504668699228,8.522210929118218,14.93779707839456
6,25,6.702957761612965,8.642308705230063,11.091151445589952
6,26,5.647825463191148,7.221265843146775,16.615629573171017
6,27,3.2182805896614797,4.074786234584918,18.287690520088855
6,28,7.432857452551135,9.439115108529442,11.044367736233003
6,29,6.563829699186651,8.4039136107999,14.47470782826976
6,30,4.3185370687343205,5.1529426813627,14.61704266728718
6,31,5.644572452217383,7.176300483970484,13.956661256567818
6,32,5.919868663081598,7.1660011293772214,18.82463326911122
6,33,6.28767795915249,7.731499127399605,12.740277914168551
6,34,3.4403598534999364,4.276405889539574,18.456637184784743
6,35,5.611896764547536,6.951979231290298,11.77077215814752
6,36,6.468169434465661,8.274036880634805,11.182394523467064
6,37,3.4182264089654906,4.170310327328335,16.02574802430696
6,38,7.747668606781684,9.785453665960935,12.922204559025918
6,39,4.295322809047602,5.495508812752961,12.434777584511847
6,40,3.986394049653892,5.024383124354366,19.83423253938506
6,41,3.061059054030844,3.7670263750560453,22.015131424680057
6,42,4.7721858684574086,5.888955751865074,18.811109449117005
6,43,5.2884481220119,6.950786779882064,14.371355602698024
6,44,4.125683686916964,5.005216219678796,18.44409869892651
6,45,7.978981191644712,9.90109580034605,13.851165875733445
6,46,5.581076804882397,7.037936669541107,12.287706710228784
6,47,3.070631356940053,3.9986949438079757,19.852851734498543
6,48,5.5354473943440325,7.031628079949005,14.958068554581432
6,49,3.9426248305190144,4.903047171389233,18.062068745615
6,50,6.773974680779396,8.188052328326627,14.687435941557595
7,1,3.115307165029842,4.192379670512144,23.01164368285064
7,2,6.100862245585897,7.440314641526661,16.83209579915844
7,3,5.112705476495519,6.1254431699962915,21.368789950741707
7,4,3.221132578721774,4.129842315585316,23.599422290171507
7,5,3.20670899338548,4.146104211389096,28.288784768494857
7,6,4.888887891818851,6.052229192133378,12.22682016469265
7,7,4.932723933401392,6.419396089864292,12.625473297736983
7,8,6.63590869969639,8.216491478521577,12.887035440896854
7,9,4.711990627522588,6.064183446200268,13.705750174720002
7,10,6.345774031221867,8.085825497539933,13.011588077552322
7,11,6.283877607287299,7.981225586010612,12.955105769493994
7,12,5.322628065433161,6.493218255321139,10.946041721085562
7,13,7.466982930369262,9.100102667285153,13.53526701587614
7,14,5.271022082337936,6.571805700369661,12.387855729138849
7,15,5.79676555259056,7.521498143654254,9.76258657271367
7,16,3.1852764088396013,4.123461619185024,19.068537734806693
7,17,4.508900015254915,5.656357910975833,21.512932851862836
7,18,6.4600748158944885,7.862771548302454,11.044887421046615
7,19,4.650253673389544,6.059694924085811,15.57833401885332
7,20,4.9458062991483684,6.7729066766308526,15.746189424732563
7,21,4.3749228124043835,5.503436999465681,17.249907532178
7,22,8.852069128602855,10.708503061769603,15.985352874155287
7,23,4.093783225069692,4.9400947821900445,23.02118343693452
7,24,5.717050082325665,7.569964835795618,12.589334411508307
7,25,7.137862031624706,8.694349627029586,12.751023063855445
7,26,4.171756594073705,5.545797272286826,12.913435574410512
7,27,3.6226276328864073,4.533221405947816,32.37009478076619
7,28,7.352174544074827,9.193424015650129,12.130187611620816
7,29,6.324650058909526,7.922054319972063,13.529883255445554
7,30,3.987027150381451,5.0793460515871045,16.205911052272278
7,31,5.3701796928277,6.661415220880407,12.987324157192948
7,32,4.82766520507881,6.054239393834444,16.472057369530333
7,33,6.6773284133019475,8.222130893296548,14.617946260567427
7,34,3.5070937109531175,4.1671644352779165,21.96106787794341
7,35,6.288911431149165,7.779192703969599,14.38393918222557
7,36,6.326734521004293,8.427608728405607,11.33258963370032
7,37,3.713110222415983,4.5440023441923465,21.770690170752367
7,38,8.026175053029856,9.667375227289392,15.157862235728803
7,39,4.9056084605832435,6.060891746467741,18.595576458268262
7,40,3.6365165176259207,4.560423036286941,17.39696777639796
7,41,3.646182615658694,4.3878900143473425,30.431225642113592
7,42,4.62032554812279,5.964053794997121,17.164596764891154
7,43,5.647616784442358,6.951752795295045,17.488120097757246
7,44,3.601927787869982,4.532774549762568,17.90188956584622
7,45,7.259525510148819,8.838713779603646,13.274865246715208
7,46,6.255584659814615,7.707899790028416,15.413562775531947
7,47,3.243123973901591,4.170286273409588,28.09121574626503
7,48,5.406266345981444,6.7152372310982535,14.618863105039592
7,49,4.148066480521846,5.064443036975468,23.931265010373494
7,50,5.785092698818802,7.214759454987211,12.203860130101752
8,1,4.192790301129494,5.495934279507371,15.047879505637265
8,2,7.357729605849131,9.61644041020596,10.127232153979637
8,3,6.551821467900108,8.028392624102803,15.085653954563808
8,4,4.216926802748357,5.234677955212701,17.64980556880928
8,5,3.7206058711850787,4.99868516838005,16.487893909297163
8,6,7.977257199550955,10.587810533123951,10.795325624544189
8,7,9.317322998999165,11.782594999568312,12.328632630011592
8,8,10.055188960664152,12.284223043126508,10.417470608878848
8,9,7.664206824976012,9.234465133307879,12.140984748390759
8,10,8.087610598088244,10.337262938646841,8.898737656121142
8,11,8.210511783331999,10.004449946846503,9.152369417414311
8,12,9.32256429318802,11.828614331054862,11.849747439677797
8,13,9.646190982927962,12.351124525699802,9.721900853652253
8,14,8.244446890079935,10.061667196689623,11.319760903260926
8,15,9.546155750896334,11.97940596615962,8.732176106655785
8,16,4.880008763135436,6.205304357241792,16.093034622991013
8,17,5.006904587528983,6.053309260063989,13.270432433883306
8,18,9.458122757362133,11.769503989367124,9.366957751469243
8,19,6.507733544632634,8.169013533711054,13.233535599618149
8,20,6.495597728350578,8.080987379056474,11.637639859937037
8,21,6.862792961276769,8.43690570089862,13.26449874063539
8,22,9.47593648846764,11.772797473692554,9.318734065287291
8,23,6.02492419799488,7.385171110278849,17.422993655058296
8,24,7.65597162928116,10.185483785184715,9.227455390344423
8,25,9.016718143177886,11.258987625111809,9.287372513874645
8,26,7.541067054395027,9.250416887550935,12.182202861239297
8,27,4.5029669566357455,5.554737900238141,19.88374183542708
8,28,10.359065896738283,12.932847080026914,9.817468841414973
8,29,8.189892462145515,9.94360232629698,9.520055639493542
8,30,6.761498737194041,8.075827603933869,15.017161042989066
8,31,6.713061465319315,8.359468562873323,9.205709705452819
8,32,6.605755263444008,8.558621881315126,13.363281599574897
8,33,9.486920146834645,12.093400425246445,11.7651935795003
8,34,4.927437778164322,5.925788025567374,16.67756624966958
8,35,9.083626321740812,11.222337030429264,11.19193514516903
8,36,9.70330907815815,11.6645045084167,9.542024310402157
8,37,4.770364564343148,5.782040854319106,13.689991556664829
8,38,9.167484780198258,11.058463673901988,8.759771215153002
8,39,7.086752815638375,9.09411876113636,13.065147138253247
8,40,4.912779316883696,6.174556552518217,14.094848491130326
8,41,5.017322845978534,6.039676655819263,19.827464481705142
8,42,5.773155642978527,7.369665345315436,12.95885853042314
8,43,7.662688451485406,9.64905506841169,11.834641115008415
8,44,4.6831294502440235,5.972380935500679,13.192684284762715
8,45,9.09387571041062,11.598367069583066,9.882594549181919
8,46,7.190642475404478,9.283919684836714,9.97368933019445
8,47,4.335017648811907,5.654754740130271,16.133276985201274
8,48,8.09447567425774,10.272670405874464,13.494274281842555
8,49,5.348310005668925,6.396297669854139,15.451038398052072
8,50,8.326939791339932,10.06359104033011,10.920113323577473
9,1,3.795087701103093,4.8604467072056865,18.191976812073992
9,2,6.504448412440102,7.9786624154471015,10.117132634752425
9,3,4.868747308583661,6.2117845151819235,12.455838967608196
9,4,4.343493385329938,5.5900276113428005,20.16922789618988
9,5,3.478348474515952,4.318254355178286,21.29549320067281
9,6,6.452714395873862,8.457867255792264,10.870637623641528
9,7,6.640227258132815,8.501799660715655,10.69573552983363
9,8,8.505003909077924,10.237754609546686,10.396967086632008
9,9,6.732952870192506,8.474199119519291,13.296490234092825
9,10,8.029144255290273,10.264651593871392,10.38361818333028
9,11,6.970540540244139,9.332923131877632,9.082787556718996
9,12,8.916765957919596,11.282900719070065,12.923798442899129
9,13,10.341873645057586,12.482378279836016,12.523905505825523
9,14,6.594579767655192,8.40502180632339,10.79671117875402
9,15,8.835061081251624,11.186571275286852,9.290477092371919
9,16,4.2239685384446295,5.2543300964514605,16.770817938732083
9,17,6.124018875361667,7.720568893274319,19.741896571305954
9,18,10.219059336933187,12.40680277960284,12.062896413789135
9,19,5.741488273802598,7.536746725926034,14.02015531061741
9,20,6.112008160233529,7.722327233087796,11.569183497474324
9,21,5.49243870963834,6.8347611287383225,13.576177296492453
9,22,8.261763879360949,10.543595629451065,9.845799202227399
9,23,5.33157808472951,6.799110150904545,16.809707973457787
9,24,7.005244228264907,8.52912902201568,10.308703749107924
9,25,8.912635169719966,11.244927436508702,10.619641197740911
9,26,5.790466291896712,6.944427245510121,11.754084637041693
9,27,4.087379667302518,5.2208926783816905,18.748125654529186
9,28,8.313599392495147,10.801759750501585,8.856083867892396
9,29,8.679904887838706,11.476508492730233,12.283607644722764
9,30,6.30563190282173,7.738825502497862,15.028093949367443
9,31,7.283755768220264,9.24253941192934,12.097437191814718
9,32,5.72285028087659,6.907392492019811,13.243932584523174
9,33,8.408170144353909,10.650162265974798,11.71813994908193
9,34,4.245211648919898,5.361190415526698,15.847816063725562
9,35,7.847651918341775,9.408703257394913,11.127014921671623
9,36,8.230186402593823,10.668968407393928,10.317310661200752
9,37,5.428716285006206,6.693129726379586,17.17064645206411
9,38,9.319278600232325,11.72006586539651,10.814347004587361
9,39,6.229915812611754,7.938400868967786,13.139252305473859
9,40,5.180816802551858,6.241723506476216,17.046819906242288
9,41,4.399411705613899,5.754681243340145,23.339002959027372
9,42,6.168556498574384,7.42218458922171,16.452739801228667
9,43,6.860401910720888,8.515264287606774,13.09210816739403
9,44,4.500687431640032,5.5135120911075095,14.972440867042103
9,45,8.870089924087763,11.079743802191233,10.939716875564828
9,46,6.881870030855941,8.546525597119428,10.985625204544577
9,47,4.176566883409415,4.961461909146712,19.255888652590873
9,48,6.441673174011555,8.224477801414027,11.637471148793532
9,49,5.098470210766217,6.247547307771133,18.25838100715321
9,50,7.110467915228559,9.079911408949169,10.42435375833419
10,1,3.3212567412656835,4.1874535166380555,15.045837471694934
10,2,7.350016217934171,9.18531607237252,11.969785124834292
10,3,6.064309375728873,7.899896746666333,15.609914655991899
10,4,4.7638682722143875,6.007875838908685,19.556905643474252
10,5,4.306928873525076,5.326802036987585,22.590810040834192
10,6,7.600860857462356,9.311023975455862,11.41256505520354
10,7,6.219304603440482,7.688323448917245,9.711121489338575
10,8,10.002062585532887,12.61130576473991,12.345944901213985
10,9,7.6411345611487,9.78304645045088,13.434427448561673
10,10,9.555429069536899,11.626575871325631,12.405162106760535
10,11,8.049856129656426,9.953059984287147,9.806219628697729
10,12,9.072092260196355,11.743327143760384,11.444281702134813
10,13,8.18998558293126,10.517299891862905,8.496562332625409
10,14,7.380014255729601,9.154088639764492,11.422234122504118
10,15,9.286689753349348,11.646397002834503,9.209056751990056
10,16,4.996117714086458,5.878132175007093,18.937003127256897
10,17,4.64953483431001,5.793999095875728,12.795717049352492
10,18,7.487824879441764,9.427775800555823,7.9800310539242965
10,19,6.791076099619967,8.187893979361538,15.83472592754861
10,20,6.725751052482708,8.345525592552669,13.405554818851407
10,21,5.996230457000772,7.361611803857438,14.022297005040851
10,22,7.956273920949703,9.835626688270416,9.005793277370161
10,23,4.635579961812591,5.745526026080476,14.19188548808273
10,24,7.626448305327633,9.840394973051287,10.005840950052693
10,25,9.615873063234773,11.926384466677373,11.225392618853615
10,26,7.368394681486892,9.461014640368388,15.752100321156115
10,27,3.8411451325149732,4.875647409703675,15.107244831414086
10,28,8.163406231459208,10.346696516073953,8.275694618860417
10,29,8.607626798984068,10.58477058103114,11.378336734028792
10,30,5.615696890472607,7.12063828985676,12.800047281183058
10,31,6.740366400629384,8.587460458215476,10.939204855657323
10,32,5.624191606746313,7.411361667782904,11.7750317471752
10,33,9.047626762321979,10.736300147092097,12.329133590999264
10,34,3.753124201344522,4.767989850726194,14.272171819468655
10,35,7.113954774575395,8.591698800680721,9.64208615631731
10,36,7.900770153937822,9.909308441955321,8.891001803856827
10,37,4.579956401037166,5.522154966572908,13.891074236325318
10,38,8.705720972559304,10.813053977236006,9.348149673836515
10,39,6.411371182569364,8.2080712366266,12.777493715022192
10,40,4.948775037728479,6.1903547951930475,15.061085676483973
10,41,3.659741645226067,4.727838251047484,14.911766659090967
10,42,5.46200275151361,6.808634045147201,14.506022431544006
10,43,7.112191150297457,8.529123343494076,12.117957661976611
10,44,4.349464819319197,5.447234375186108,13.305250958473067
10,45,9.592972892054972,11.916330570399985,10.863445465280835
